productid,attribute_name,attributevalue
13039924,Fabric,39
13039924,Color,62
13039924,Season,9
13039924,Collection,81
13039924,Neckline,26
13038150,Category,1
13038150,Fabric,39
13038150,Color,32
13038150,Season,6
13038150,Collection,50
13038152,Category,1
13038152,Fabric,73
13038152,Color,146
13038152,Season,6
13038152,Collection,50
13038158,Category,1
13038158,Fabric,39
13038158,Color,52
13038158,Season,6
13038158,Collection,50
13038160,Category,1
13038160,Fabric,39
13038160,Color,18
13038160,Season,6
13038160,Collection,50
13038702,Category,1
13038702,Fabric,39
13038702,Color,40
13038702,Season,6
13038702,Collection,50
13038830,Category,1
13038830,Fabric,2
13038830,Color,32
13038830,Season,9
13038830,Collection,94
13038958,Category,1
13038958,Fabric,2
13038958,Color,76
13038958,Season,9
13038958,Collection,85
13038988,Category,1
13038988,Fabric,73
13038988,Color,40
13038988,Season,9
13038990,Category,1
13038990,Fabric,46
13038990,Color,40
13038990,Season,9
13038992,Category,1
13038992,Fabric,73
13038992,Color,17
13038992,Season,9
13038994,Category,1
13038994,Fabric,46
13038994,Color,38
13038994,Season,9
13038996,Category,1
13038996,Fabric,46
13038996,Color,20
13038996,Season,9
13038998,Category,1
13038998,Fabric,73
13038998,Color,28
13038998,Season,9
13039004,Category,1
13039004,Fabric,73
13039004,Color,17
13039004,Season,9
13039100,Category,1
13039100,Fabric,2
13039100,Color,25
13039100,Season,9
13039100,Collection,25
13039406,Category,1
13039406,Fabric,2
13039406,Color,41
13039406,Season,9
13039406,Collection,89
13039444,Category,1
13039444,Fabric,2
13039444,Color,17
13039444,Season,9
13039444,Collection,82
13039488,Category,1
13039488,Fabric,2
13039488,Color,63
13039488,Season,9
13039488,Collection,77
13039900,Category,1
13039900,Fabric,10
13039900,Color,40
13039900,Season,9
13039900,Collection,101
13039928,Category,1
13039928,Fabric,2
13039928,Color,83
13039928,Season,9
13039928,Collection,81
13039932,Category,1
13039932,Fabric,2
13039932,Color,62
13039932,Season,9
13039932,Collection,81
13038916,Category,1
13038916,Fabric,39
13038916,Color,103
13038916,Season,9
13038916,Collection,50
13038964,Category,1
13038964,Fabric,2
13038964,Color,76
13038964,Season,9
13038964,Collection,85
13039380,Category,1
13039380,Fabric,2
13039380,Color,62
13039380,Season,9
13039380,Collection,109
13039412,Category,1
13039412,Fabric,2
13039412,Color,86
13039412,Season,9
13039412,Collection,89
13039492,Category,1
13039492,Fabric,2
13039492,Color,69
13039492,Season,9
13039492,Collection,77
13039938,Category,1
13039938,Fabric,2
13039938,Color,83
13039938,Season,9
13039938,Collection,81
13038154,Category,1
13038154,Fit,14
13038154,Fabric,75
13038154,Color,20
13038154,Season,6
13038154,Collection,50
13038650,Category,1
13038650,Fit,0
13038650,Fabric,16
13038650,Color,25
13038650,Season,6
13038650,Collection,135
13038874,Category,1
13038874,Fit,0
13038874,Fabric,88
13038874,Color,28
13038874,Season,9
13038874,Collection,50
13038876,Category,1
13038876,Fit,0
13038876,Fabric,88
13038876,Color,52
13038876,Season,9
13038876,Collection,50
13038878,Category,1
13038878,Fit,0
13038878,Fabric,88
13038878,Color,41
13038878,Season,9
13038878,Collection,50
13038904,Category,1
13038904,Fit,0
13038904,Fabric,16
13038904,Color,28
13038904,Season,9
13038904,Collection,50
13038906,Category,1
13038906,Fit,0
13038906,Fabric,16
13038906,Color,17
13038906,Season,9
13038906,Collection,50
13038920,Category,1
13038920,Fit,0
13038920,Fabric,133
13038920,Color,103
13038920,Season,9
13038920,Collection,50
13038984,Category,1
13038984,Fit,0
13038984,Fabric,10
13038984,Color,25
13038984,Season,9
13038984,Collection,96
13038684,Category,1
13038684,Fit,0
13038684,Fabric,2
13038684,Color,41
13038684,Season,6
13038684,Collection,50
13038820,Category,1
13038820,Fit,14
13038820,Fabric,2
13038820,Color,32
13038820,Season,9
13038820,Collection,94
13038844,Category,1
13038844,Fit,14
13038844,Fabric,16
13038844,Color,28
13038844,Season,9
13038844,Collection,135
13038870,Category,1
13038870,Fit,14
13038870,Fabric,16
13038870,Color,28
13038870,Season,9
13038870,Collection,50
13038872,Category,1
13038872,Fit,14
13038872,Fabric,16
13038872,Color,17
13038872,Season,9
13038872,Collection,50
13038880,Category,1
13038880,Fit,0
13038880,Fabric,16
13038880,Color,28
13038880,Season,9
13038880,Collection,50
13038882,Category,1
13038882,Fit,0
13038882,Fabric,16
13038882,Color,22
13038882,Season,9
13038882,Collection,50
13038886,Category,1
13038886,Fit,0
13038886,Fabric,16
13038886,Color,17
13038886,Season,9
13038886,Collection,50
13038900,Category,1
13038900,Fit,14
13038900,Fabric,2
13038900,Color,17
13038900,Season,9
13038900,Collection,50
13038902,Category,1
13038902,Fit,14
13038902,Fabric,2
13038902,Color,41
13038902,Season,9
13038902,Collection,50
13039104,Category,1
13039104,Fit,14
13039104,Fabric,16
13039104,Color,25
13039104,Season,9
13039104,Collection,25
13039482,Category,1
13039482,Fit,14
13039482,Fabric,2
13039482,Color,69
13039482,Season,9
13039482,Collection,77
13039930,Category,1
13039930,Fit,14
13039930,Fabric,16
13039930,Color,83
13039930,Season,9
13039930,Collection,81
13039934,Category,1
13039934,Fit,14
13039934,Fabric,2
13039934,Color,62
13039934,Season,9
13039934,Collection,81
13039052,Category,1
13039052,Fit,14
13039052,Fabric,2
13039052,Color,22
13039052,Season,9
13039052,Collection,67
13039368,Category,1
13039368,Fit,14
13039368,Fabric,39
13039368,Color,62
13039368,Season,9
13039368,Collection,109
13039402,Category,1
13039402,Fit,14
13039402,Fabric,2
13039402,Color,17
13039402,Season,9
13039402,Collection,89
13039404,Category,1
13039404,Fit,14
13039404,Fabric,2
13039404,Color,86
13039404,Season,9
13039404,Collection,89
13039442,Category,1
13039442,Fit,14
13039442,Fabric,46
13039442,Color,22
13039442,Season,9
13039442,Collection,82
13039446,Category,1
13039446,Fit,14
13039446,Fabric,46
13039446,Color,17
13039446,Season,9
13039446,Collection,82
13039464,Category,1
13039464,Fit,14
13039464,Fabric,39
13039464,Color,63
13039464,Season,9
13039464,Collection,77
13038884,Category,1
13038884,Fit,14
13038884,Fabric,2
13038884,Color,41
13038884,Collection,50
13038720,Category,12
13038720,Fit,24
13038720,Sleeve Length,21
13038720,Fabric,33
13038720,Color,35
13038720,Season,6
13038720,Neckline,8
13038716,Category,12
13038716,Fit,0
13038716,Sleeve Length,21
13038716,Fabric,46
13038716,Color,145
13038716,Neckline,4
13039800,Category,7
13039800,Fit,44
13039800,Sleeve Length,3
13039800,Fabric,73
13039800,Color,57
13039800,Season,9
13039800,Neckline,8
13039508,Category,7
13039508,Fit,24
13039508,Sleeve Length,3
13039508,Fabric,2
13039508,Color,18
13039508,Season,9
13039508,Neckline,26
13039512,Category,7
13039512,Fit,24
13039512,Sleeve Length,3
13039512,Fabric,2
13039512,Color,40
13039512,Season,9
13039512,Neckline,4
13039520,Category,7
13039520,Fit,24
13039520,Sleeve Length,3
13039520,Fabric,2
13039520,Color,40
13039520,Season,9
13039520,Neckline,8
13039532,Category,7
13039532,Fit,24
13039532,Sleeve Length,116
13039532,Fabric,2
13039532,Color,52
13039532,Season,9
13039532,Neckline,8
13039534,Category,7
13039534,Fit,24
13039534,Sleeve Length,116
13039534,Fabric,2
13039534,Color,62
13039534,Season,9
13039534,Neckline,8
13039546,Category,7
13039546,Fit,24
13039546,Sleeve Length,21
13039546,Fabric,39
13039546,Color,22
13039546,Season,9
13039546,Neckline,4
13039548,Category,7
13039548,Fit,24
13039548,Sleeve Length,21
13039548,Fabric,39
13039548,Color,17
13039548,Season,9
13039548,Neckline,4
13039554,Category,7
13039554,Fit,24
13039554,Sleeve Length,3
13039554,Fabric,2
13039554,Color,69
13039554,Season,9
13039554,Neckline,4
13039558,Category,7
13039558,Fit,24
13039558,Sleeve Length,3
13039558,Fabric,39
13039558,Color,28
13039558,Season,9
13039558,Neckline,26
13039572,Category,7
13039572,Fit,24
13039572,Sleeve Length,3
13039572,Fabric,10
13039572,Color,17
13039572,Season,9
13039572,Neckline,8
13039614,Category,7
13039614,Fit,24
13039614,Sleeve Length,48
13039614,Fabric,33
13039614,Color,152
13039614,Season,9
13039614,Neckline,4
13039642,Category,7
13039642,Fit,24
13039642,Sleeve Length,3
13039642,Fabric,10
13039642,Color,54
13039642,Season,9
13039642,Neckline,4
13039664,Category,7
13039664,Fit,24
13039664,Sleeve Length,3
13039664,Fabric,2
13039664,Color,86
13039664,Season,9
13039664,Neckline,8
13039714,Category,7
13039714,Fit,24
13039714,Sleeve Length,23
13039714,Fabric,39
13039714,Color,84
13039714,Season,9
13039714,Neckline,99
13039732,Category,7
13039732,Fit,24
13039732,Sleeve Length,3
13039732,Fabric,16
13039732,Color,22
13039732,Season,9
13039732,Neckline,4
13039742,Category,7
13039742,Fit,24
13039742,Sleeve Length,13
13039742,Fabric,2
13039742,Color,59
13039742,Season,9
13039742,Neckline,8
13039744,Category,7
13039744,Fit,24
13039744,Sleeve Length,13
13039744,Fabric,2
13039744,Color,18
13039744,Season,9
13039744,Neckline,8
13039750,Category,7
13039750,Fit,24
13039750,Sleeve Length,13
13039750,Fabric,33
13039750,Color,129
13039750,Season,9
13039750,Neckline,8
13039752,Category,7
13039752,Fit,24
13039752,Sleeve Length,13
13039752,Fabric,33
13039752,Color,57
13039752,Season,9
13039752,Neckline,8
13039794,Category,7
13039794,Fit,24
13039794,Sleeve Length,3
13039794,Fabric,75
13039794,Color,32
13039794,Season,9
13039794,Neckline,4
13039832,Category,7
13039832,Fit,24
13039832,Sleeve Length,23
13039832,Fabric,2
13039832,Color,57
13039832,Season,9
13039832,Neckline,4
13039834,Category,7
13039834,Fit,24
13039834,Sleeve Length,23
13039834,Fabric,2
13039834,Color,38
13039834,Season,9
13039834,Neckline,4
13039496,Category,7
13039496,Fit,37
13039496,Sleeve Length,3
13039496,Fabric,2
13039496,Color,64
13039496,Season,9
13039496,Neckline,8
13039498,Category,7
13039498,Fit,37
13039498,Sleeve Length,3
13039498,Fabric,2
13039498,Color,62
13039498,Season,9
13039498,Neckline,8
13039576,Category,7
13039576,Fit,37
13039576,Sleeve Length,3
13039576,Fabric,16
13039576,Color,61
13039576,Season,9
13039576,Neckline,4
13039598,Category,7
13039598,Fit,37
13039598,Sleeve Length,3
13039598,Fabric,16
13039598,Color,18
13039598,Season,9
13039598,Neckline,4
13039634,Category,7
13039634,Fit,37
13039634,Sleeve Length,3
13039634,Fabric,39
13039634,Color,40
13039634,Season,9
13039634,Neckline,8
13039696,Category,7
13039696,Fit,37
13039696,Sleeve Length,13
13039696,Fabric,114
13039696,Color,17
13039696,Season,9
13039696,Neckline,8
13039700,Category,7
13039700,Fit,37
13039700,Sleeve Length,13
13039700,Fabric,114
13039700,Color,18
13039700,Season,9
13039700,Neckline,8
13039806,Category,7
13039806,Fit,37
13039806,Sleeve Length,23
13039806,Fabric,39
13039806,Color,38
13039806,Season,9
13039806,Neckline,4
13039850,Category,7
13039850,Fit,37
13039850,Sleeve Length,23
13039850,Fabric,68
13039850,Color,18
13039850,Season,9
13039850,Neckline,4
13033180,Category,7
13039500,Category,7
13039500,Fit,36
13039500,Sleeve Length,13
13039500,Fabric,10
13039500,Color,45
13039500,Season,9
13039500,Neckline,4
13039502,Category,7
13039502,Fit,36
13039502,Sleeve Length,3
13039502,Fabric,39
13039502,Color,35
13039502,Season,9
13039502,Neckline,8
13039504,Category,7
13039504,Fit,36
13039504,Sleeve Length,13
13039504,Fabric,2
13039504,Color,17
13039504,Season,9
13039504,Neckline,4
13039506,Category,7
13039506,Fit,36
13039506,Sleeve Length,13
13039506,Fabric,2
13039506,Color,35
13039506,Season,9
13039506,Neckline,4
13039530,Category,7
13039530,Fit,36
13039530,Sleeve Length,13
13039530,Fabric,2
13039530,Color,17
13039530,Season,9
13039530,Neckline,4
13039536,Category,7
13039536,Fit,36
13039536,Sleeve Length,3
13039536,Fabric,2
13039536,Color,18
13039536,Season,9
13039536,Neckline,4
13039538,Category,7
13039538,Fit,36
13039538,Sleeve Length,3
13039538,Fabric,2
13039538,Color,32
13039538,Season,9
13039538,Neckline,4
13039550,Category,7
13039550,Fit,14
13039550,Sleeve Length,13
13039550,Fabric,2
13039550,Color,61
13039550,Season,9
13039550,Neckline,4
13039566,Category,7
13039566,Fit,36
13039566,Sleeve Length,3
13039566,Fabric,10
13039566,Color,17
13039566,Season,9
13039566,Neckline,4
13039668,Category,7
13039668,Fit,36
13039668,Sleeve Length,3
13039668,Fabric,2
13039668,Color,28
13039668,Season,9
13039668,Neckline,4
13039726,Category,7
13039726,Fit,36
13039726,Sleeve Length,3
13039726,Fabric,39
13039726,Color,25
13039726,Season,9
13039726,Neckline,4
13039782,Category,7
13039782,Fit,36
13039782,Sleeve Length,3
13039782,Fabric,39
13039782,Color,65
13039782,Season,9
13039782,Neckline,4
13038724,Category,7
13038724,Fit,0
13038724,Fabric,33
13038724,Color,144
13038724,Season,6
13039510,Category,7
13039510,Fit,0
13039510,Sleeve Length,113
13039510,Fabric,33
13039510,Color,20
13039510,Season,9
13039510,Neckline,26
13039514,Category,7
13039514,Fit,0
13039514,Sleeve Length,3
13039514,Fabric,2
13039514,Color,40
13039514,Season,9
13039514,Neckline,4
13039516,Category,7
13039516,Fit,0
13039516,Sleeve Length,3
13039516,Fabric,2
13039516,Color,35
13039516,Season,9
13039516,Neckline,8
13039518,Category,7
13039518,Fit,0
13039518,Sleeve Length,3
13039518,Fabric,2
13039518,Color,18
13039518,Season,9
13039518,Neckline,8
13039524,Category,7
13039524,Fit,0
13039524,Sleeve Length,3
13039524,Fabric,39
13039524,Color,25
13039524,Season,9
13039524,Neckline,8
13039526,Category,7
13039526,Fit,0
13039526,Sleeve Length,3
13039526,Fabric,2
13039526,Color,28
13039526,Season,9
13039526,Neckline,4
13039528,Category,7
13039528,Fit,0
13039528,Sleeve Length,3
13039528,Fabric,2
13039528,Color,18
13039528,Season,9
13039528,Neckline,4
13039540,Category,7
13039540,Fit,0
13039540,Sleeve Length,3
13039540,Fabric,10
13039540,Color,38
13039540,Season,9
13039540,Neckline,8
13039542,Category,7
13039542,Fit,0
13039542,Sleeve Length,3
13039542,Fabric,10
13039542,Color,79
13039542,Season,9
13039542,Neckline,8
13039552,Category,7
13039552,Fit,0
13039552,Sleeve Length,3
13039552,Fabric,10
13039552,Color,86
13039552,Season,9
13039552,Neckline,4
13039556,Category,7
13039556,Fit,0
13039556,Sleeve Length,3
13039556,Fabric,39
13039556,Color,25
13039556,Season,9
13039556,Neckline,4
13039560,Category,7
13039560,Fit,0
13039560,Sleeve Length,3
13039560,Fabric,39
13039560,Color,17
13039560,Season,9
13039560,Neckline,4
13039562,Category,7
13039562,Fit,0
13039562,Sleeve Length,3
13039562,Fabric,39
13039562,Color,25
13039562,Season,9
13039562,Neckline,4
13039564,Category,7
13039564,Fit,0
13039564,Sleeve Length,3
13039564,Fabric,39
13039564,Color,18
13039564,Season,9
13039564,Neckline,4
13039568,Category,7
13039568,Fit,0
13039568,Sleeve Length,48
13039568,Fabric,39
13039568,Color,40
13039568,Season,9
13039568,Neckline,4
13039570,Category,7
13039570,Fit,0
13039570,Sleeve Length,3
13039570,Fabric,16
13039570,Color,22
13039570,Season,9
13039570,Neckline,26
13039574,Category,7
13039574,Fit,0
13039574,Sleeve Length,3
13039574,Fabric,10
13039574,Color,32
13039574,Season,9
13039574,Neckline,4
13039578,Category,7
13039578,Fit,0
13039578,Sleeve Length,3
13039578,Fabric,33
13039578,Color,17
13039578,Season,9
13039578,Neckline,4
13039580,Category,7
13039580,Fit,0
13039580,Sleeve Length,13
13039580,Fabric,10
13039580,Color,61
13039580,Season,9
13039580,Neckline,4
13039586,Category,7
13039586,Fit,0
13039586,Sleeve Length,3
13039586,Fabric,10
13039586,Color,28
13039586,Season,9
13039586,Neckline,26
13039592,Category,7
13039592,Fit,0
13039592,Sleeve Length,3
13039592,Fabric,16
13039592,Color,22
13039592,Season,9
13039592,Neckline,4
13039594,Category,7
13039594,Fit,0
13039594,Sleeve Length,3
13039594,Fabric,10
13039594,Color,17
13039594,Season,9
13039594,Neckline,4
13039596,Category,7
13039596,Fit,0
13039596,Sleeve Length,3
13039596,Fabric,2
13039596,Color,18
13039596,Season,9
13039596,Neckline,8
13039602,Category,7
13039602,Fit,0
13039602,Sleeve Length,3
13039602,Fabric,2
13039602,Color,28
13039602,Season,9
13039602,Neckline,4
13039612,Category,7
13039612,Fit,0
13039612,Sleeve Length,13
13039612,Fabric,33
13039612,Color,17
13039612,Season,9
13039612,Neckline,4
13039618,Category,7
13039618,Fit,14
13039618,Sleeve Length,3
13039618,Fabric,16
13039618,Color,38
13039618,Season,9
13039618,Neckline,8
13039620,Category,7
13039620,Fit,14
13039620,Sleeve Length,3
13039620,Fabric,16
13039620,Color,63
13039620,Season,9
13039620,Neckline,8
13039624,Category,7
13039624,Fit,0
13039624,Sleeve Length,3
13039624,Fabric,2
13039624,Color,63
13039624,Season,9
13039624,Neckline,4
13039626,Category,7
13039626,Fit,0
13039626,Sleeve Length,23
13039626,Fabric,10
13039626,Color,17
13039626,Season,9
13039626,Neckline,4
13039630,Category,7
13039630,Fit,0
13039630,Sleeve Length,3
13039630,Fabric,39
13039630,Color,17
13039630,Season,9
13039630,Neckline,8
13039636,Category,7
13039636,Fit,0
13039636,Sleeve Length,3
13039636,Fabric,33
13039636,Color,52
13039636,Season,9
13039636,Neckline,4
13039638,Category,7
13039638,Fit,0
13039638,Sleeve Length,3
13039638,Fabric,114
13039638,Color,45
13039638,Season,9
13039638,Neckline,8
13039640,Category,7
13039640,Fit,0
13039640,Sleeve Length,3
13039640,Fabric,114
13039640,Color,64
13039640,Season,9
13039640,Neckline,8
13039644,Category,7
13039644,Fit,0
13039644,Sleeve Length,3
13039644,Fabric,10
13039644,Color,64
13039644,Season,9
13039644,Neckline,8
13039646,Category,7
13039646,Fit,0
13039646,Sleeve Length,3
13039646,Fabric,16
13039646,Color,18
13039646,Season,9
13039646,Neckline,26
13039648,Category,7
13039648,Fit,0
13039648,Sleeve Length,3
13039648,Fabric,16
13039648,Color,17
13039648,Season,9
13039648,Neckline,26
13039650,Category,7
13039650,Fit,0
13039650,Sleeve Length,3
13039650,Fabric,2
13039650,Color,40
13039650,Season,9
13039650,Neckline,4
13039652,Category,7
13039652,Fit,0
13039652,Sleeve Length,3
13039652,Fabric,2
13039652,Color,17
13039652,Season,9
13039652,Neckline,4
13039656,Category,7
13039656,Fit,0
13039656,Sleeve Length,3
13039656,Fabric,2
13039656,Color,38
13039656,Season,9
13039656,Neckline,8
13039658,Category,7
13039658,Fit,0
13039658,Sleeve Length,3
13039658,Fabric,2
13039658,Color,61
13039658,Season,9
13039658,Neckline,8
13039662,Category,7
13039662,Fit,0
13039662,Sleeve Length,3
13039662,Fabric,39
13039662,Color,20
13039662,Season,9
13039662,Neckline,8
13039672,Category,7
13039672,Fit,0
13039672,Sleeve Length,3
13039672,Fabric,39
13039672,Color,18
13039672,Season,9
13039672,Neckline,8
13039682,Category,7
13039682,Fit,14
13039682,Sleeve Length,116
13039682,Fabric,33
13039682,Color,20
13039682,Season,9
13039682,Neckline,4
13039686,Category,7
13039686,Fit,0
