UserId,product_list
23969,"[12407012, 12360458, 12407018, 13039516, 12658342, 12360424, 12406954, 11659248, 11659764, 12360452]"
23973,"[11407382, 12407782, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742]"
23974,"[11659020, 11659022, 11659520, 11659812, 12360382, 12360434, 12406932, 12407606, 12407652, 12407690]"
23985,"[12406888, 12407442, 12407924, 12407926, 12657564, 12657762, 12407326, 12407484, 12658620, 12406904]"
24014,"[11659538, 11659640, 12407116, 12407154, 13038906, 11659244, 11659334, 12360428, 13038878, 11659026]"
24024,"[11659050, 12310324, 11407468, 11659972, 11659332, 12360434, 11659236, 12406980, 11360942, 11658950]"
24029,"[12371254, 12407394, 12407532, 12407792, 11659988, 12371376, 12407338, 12406906, 12407388, 11460916]"
24050,"[11659060, 11659128, 11659146, 12360376, 12371248, 12407392, 13038648, 11659238, 12407132, 12407314]"
24058,"[12407770, 13039532, 13039742, 13039826, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
24070,"[11659640, 12360428, 11659538, 12360440, 11659838, 12658370, 11659840, 11659780, 12658376, 11659550]"
24075,"[11360912, 11361010, 11461042, 11659298, 12360380, 12360392, 13039080, 11407410, 13039106, 11460780]"
24078,"[11245914, 11659570, 11659538, 12360426, 12973004, 11659120, 12657656, 11237196, 11714318, 11237174]"
24083,"[11407274, 11460990, 12360418, 12407826, 11407204, 12658222, 11461030, 11360878, 11659624, 12407400]"
24087,"[11659282, 11659526, 11659956, 12407730, 12407796, 12407864, 12657444, 11360694, 11659236, 11659628]"
24101,"[11407216, 12658304, 11407194, 11481050, 11460780, 11460802, 11461004, 11461022, 11460676, 11659246]"
24118,"[13039362, 13039498, 12407212, 13039478, 13039452, 11407404, 11407410, 13039354, 13039704, 13039368]"
24122,"[11660226, 12407416, 12657400, 12658440, 12657532, 11659090, 12657584, 12406908, 12657442, 11659776]"
24133,"[11659950, 11714500, 11659110, 12657622, 12658604, 11659142, 12658512, 12407154, 12407730, 12371378]"
24139,"[12406970, 12407438, 12657556, 12658542, 12658614, 13038902, 13039460, 11658992, 11659432, 11659442]"
24144,"[11407168, 11407224, 12371308, 12657630, 12657638, 13038906, 14122832, 11480984, 11659026, 12407492]"
24167,"[12407436, 12658380, 13039154, 13039400, 13039398, 13039412, 12658464, 13039396, 13039408, 12658204]"
24170,"[11591770, 11659060, 11659764, 11659964, 12407534, 12407878, 11407172, 11407406, 11460762, 11460780]"
24175,"[11659306, 12407388, 11659250, 12407384, 11659432, 12360428, 12407318, 12407742, 12407398, 12407400]"
24184,"[11460910, 11659544, 12658406, 12658244, 11460990, 11659840, 12658422, 11714526, 11714588, 11659564]"
24187,"[11659570, 11659644, 12658204, 12658384, 11659548, 11460972, 11659538, 11659550, 11659554, 11659712]"
24201,"[11659566, 12360464, 12658342, 11460904, 11659406, 11659550, 12360422, 12657692, 11659552, 12407642]"
24206,"[11659964, 12406872, 11659954, 12407314, 11660006, 12406874, 12657360, 12407502, 12657788, 12658022]"
24218,"[12360438, 12658692, 12360448, 12407648, 11659856, 12407030, 12657366, 12658452, 13773578, 12657448]"
24219,"[11658984, 11659622, 11659934, 12371248, 12406906, 12658182, 13038648, 13039494, 12406890, 12406904]"
24230,"[11360758, 13039546, 13039554, 12658406, 13039650, 11659632, 13039820, 12657866, 13653512, 13039512]"
24233,"[12407730, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
24236,"[11659118, 11659586, 12696914, 11659336, 11659468, 12407022, 12407512, 12407924, 12657630, 12696928]"
24265,"[11360780, 11659346, 11659444, 11659646, 11659764, 12407224, 12407386, 12407424, 12407818, 12657562]"
24270,"[11407382, 11603772, 11659578, 11714588, 12407042, 12658342, 12658512, 12407154, 12407730, 12371378]"
24271,"[12407482, 12407488, 12658098, 12658162, 11360874, 11659178, 11659252, 11659448, 12406910, 12407588]"
24285,"[12371378, 12407742, 12407760, 12407762, 12658406, 13039516, 13039840, 12407638, 12658262, 11659624]"
24291,"[11714304, 12407304, 12407534, 12407772, 12658236, 11481078, 12657690, 11360912, 12658104, 12371326]"
24298,"[11659146, 11659058, 11659306, 12371298, 11659244, 11658994, 12407228, 12407386, 12658512, 12407154]"
24312,"[12658296, 12407760, 12658406, 12658404, 12658376, 11659578, 12658428, 11659688, 12658352, 12658452]"
24314,"[12657370, 12658102, 12658112, 12658544, 12658680, 12657654, 12658120, 12657368, 12657366, 12657376]"
24325,"[11460926, 12658184, 12658376, 12658444, 12658512, 13038960, 13038966, 13038954, 13038978, 13039840]"
24328,"[13038946, 13038944, 13038942, 13038956, 13038958, 13038964, 13039840, 12407770, 12658370, 13038952]"
24331,"[12657532, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
24336,"[11659036, 12360462, 12371382, 13039084, 12406886, 13039088, 11659234, 13039076, 11714570, 13039092]"
24339,"[11659020, 12407478, 12658182, 13039020, 13039042, 13039442, 13039448, 13039456, 13039536, 13039692]"
24342,"[11660140, 11660122, 12657894, 11660078, 11660226, 12658004, 13039540, 13653576, 12657966, 13653674]"
24356,"[12407742, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
24360,"[11659534, 12407014, 12407384, 11659860, 12407472, 12407012, 11659538, 12407730, 12407386, 12322666]"
24365,"[11659980, 12360390, 12360426, 12407032, 12407234, 12407696, 12658182, 13038648, 13039104, 13039524]"
24390,"[11461012, 11520046, 11658988, 12360458, 12407878, 12657430, 13038850, 13773578, 14121826, 11481080]"
24400,"[11360778, 11360878, 11407262, 11460792, 12407878, 12407880, 12407924, 12407926, 12657484, 12657624]"
24412,"[11659306, 12371374, 12406930, 12407830, 12658402, 12406886, 12407318, 11658984, 12360410, 12360424]"
24435,"[12407422, 11361046, 12407730, 12406900, 12407614, 11407180, 11460756, 11659422, 11659852, 12360400]"
24529,"[11360730, 12658242, 13039534, 13039536, 13039572, 13039742, 12658254, 13039578, 13039532, 13039826]"
24533,"[12371242, 12407394, 11659236, 12371378, 12407752, 12371298, 11659158, 11603804, 11659548, 12406904]"
24572,"[14122832, 13039540, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742]"
24588,"[11714428, 13039540, 11659964, 11360828, 11714312, 11660006, 12657558, 11659798, 11659208, 11659024]"
24596,"[11148902, 11659554, 12371254, 11145600, 12657804, 11145740, 12406944, 11141530, 11148920, 12407828]"
24625,"[12407012, 12360458, 12407018, 13039516, 12658342, 12360424, 12406954, 11659764, 12360452, 11659248]"
24631,"[11659554, 12657560, 11361056, 11659934, 11660200, 11714306, 11659774, 12407804, 12658374, 11659804]"
24637,"[11658984, 11659530, 11659766, 11714538, 12360374, 12371336, 12407846, 12657730, 12657756, 11659538]"
24639,"[13038952, 13039032, 13038946, 13039034, 13039664, 12658616, 13038850, 13038942, 13038948, 13039044]"
24656,"[13039560, 13039574, 13039704, 13039568, 13039650, 13039652, 13039548, 13039620, 13039688, 13039762]"
24659,"[11659804, 12406904, 12406906, 12407028, 12407566, 12407734, 12658024, 12658256, 12658512, 12407154]"
24666,"[11659450, 11659886, 11659884, 12360454, 11659932, 12657382, 11659878, 12407376, 12658510, 12657380]"
24671,"[11659552, 11659688, 11659812, 12407696, 12407742, 12322658, 12322662, 12360444, 12658450, 12371378]"
24678,"[11603798, 11659966, 11714312, 12371376, 12407772, 12655600, 11481076, 11481088, 11481090, 11659964]"
24699,"[11659606, 11659648, 11659568, 11659550, 11659562, 11714532, 11659566, 12658512, 12407154, 12407730]"
24701,"[11145744, 11481054, 11659216, 11659224, 11659432, 11659946, 12360392, 12406972, 12407388, 12657416]"
24715,"[11660064, 12407148, 12407154, 12407156, 12658074, 11660242, 11407224, 11660222, 11714458, 12407204]"
24725,"[11461042, 11335966, 11360916, 12657500, 12657366, 11361018, 12407742, 11481054, 11660002, 12407504]"
24734,"[11407382, 11659554, 12371312, 12407492, 13038650, 11659340, 12406880, 12407512, 11460792, 11659068]"
24736,"[11461040, 11659106, 11659566, 11714316, 11714566, 12399312, 12407028, 12657340, 12657622, 12657624]"
24747,"[11460780, 12407728, 11481078, 11460784, 11460792, 11520042, 12407800, 11407278, 12360436, 12407318]"
24767,"[11360672, 11714300, 12407178, 12407538, 11660246, 12407154, 11360680, 11360642, 11360644, 12360426]"
24771,"[11237194, 12407828, 12310312, 11360780, 11245914, 12406904, 12407878, 12658466, 12407400, 12658426]"
24777,"[12407390, 12407424, 12657620, 12658102, 12657746, 11659988, 12658568, 12658600, 12658608, 12360404]"
24794,"[12360444, 12371376, 12407780, 12407762, 12407792, 12360436, 12407790, 12658512, 12407154, 12407730]"
24808,"[12360448, 12658692, 12360438, 11659856, 12658452, 12407648, 13773578, 12407030, 12657366, 11407278]"
24827,"[11659886, 12322650, 12406954, 12657338, 12657780, 12658184, 12658612, 12658690, 12936614, 12936780]"
24838,"[11659954, 11659966, 11659670, 11659432, 11659978, 12371246, 12658512, 12407154, 12407730, 12371378]"
24845,"[11659240, 11659918, 11659248, 12407402, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
24860,"[13038982, 13039802, 13039842, 11141346, 12406886, 13039024, 13039554, 14122762, 12657356, 12657692]"
24877,"[12658406, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
24882,"[12407154, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
24888,"[11460780, 11460786, 12360428, 12371378, 12657740, 12658448, 12658520, 13039518, 13039658, 13039846]"
24896,"[11460784, 11480992, 11659056, 11660000, 11335962, 11407216, 11460802, 11461042, 11481092, 11659298]"
24898,"[13039516, 13039528, 13039650, 13039526, 13039736, 13039552, 13039514, 13039782, 13039792, 13039838]"
24901,"[11659044, 11659914, 12658674, 13039094, 12658238, 12658400, 12658446, 13039078, 13039084, 13039100]"
24912,"[12657796, 12657808, 12658236, 12657762, 12658060, 11659298, 12407042, 12657788, 12657806, 12658116]"
24938,"[12658340, 12658680, 12407832, 12658404, 12407654, 12658412, 12360438, 11659624, 12360450, 12360464]"
24953,"[12658302, 12658318, 12658262, 12658486, 12658148, 12658406, 11659540, 13039542, 13039650, 12657356]"
24957,"[11603798, 11659070, 11659074, 12657376, 11659130, 11659780, 12657618, 12657554, 11659346, 12658184]"
24970,"[11658996, 11659026, 11659158, 11659346, 11714594, 11714674, 12371364, 12407798, 12657436, 12657598]"
24975,"[11141306, 11481084, 11603836, 11658994, 11659006, 11659312, 11659562, 11659626, 11659946, 11659972]"
24993,"[11659552, 12371926, 12371314, 11659112, 11659120, 12360406, 11659178, 11659180, 11659570, 11659808]"
25002,"[12407116, 12371246, 11360654, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904]"
25005,"[11658982, 12658584, 11603798, 11659298, 12657566, 12657648, 12407918, 12657366, 11659954, 11460914]"
25020,"[12407528, 12658102, 12658696, 12371370, 12406950, 11659998, 11659692, 12657444, 11659022, 12360404]"
25056,"[12407314, 12657784, 13202666, 14110864, 13202660, 12657788, 13039516, 13202642, 14110862, 14110868]"
25083,"[11360942, 11481082, 12407818, 11360810, 11360870, 11407406, 12407314, 11407410, 11481092, 11603832]"
25085,"[11659406, 11660132, 11660198, 11714676, 12371324, 12371326, 12371932, 12407068, 12407178, 12657678]"
25088,"[12371370, 12658234, 12658258, 12658492, 11659520, 11659632, 11659804, 11659834, 12099206, 12407702]"
25098,"[11714576, 12406910, 12407310, 12657510, 12657514, 12657556, 12657580, 12657582, 12657626, 12657704]"
25122,"[11407412, 12407402, 12657680, 12657748, 11460784, 12657648, 11481006, 12658204, 11659272, 12407390]"
25124,"[13202642, 13202644, 13202648, 13202658, 13202664, 13202650, 13202654, 13202652, 13202660, 13202656]"
25128,"[13039548, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
25137,"[12360426, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
25142,"[13038962, 13039524, 13039652, 13064966, 13064998, 14122820, 12406870, 13039818, 12360452, 12407798]"
25163,"[11659686, 12407498, 12658328, 12658390, 12371376, 12407502, 11659650, 11659794, 11360974, 11659720]"
25195,"[11659740, 11659750, 11714680, 11659932, 12657382, 11659574, 11659706, 11659450, 11659836, 11659950]"
25196,"[11658950, 11659736, 11659958, 11659962, 11714680, 12407754, 11659960, 11659964, 11659972, 11659942]"
25214,"[13038962, 13064998, 12407818, 13038958, 13038948, 12995908, 13039102, 13039472, 13039508, 13038942]"
25237,"[12406974, 12371360, 12407304, 12657390, 12406972, 12407560, 11407436, 12407566, 12657426, 12658126]"
25240,"[11659632, 12360398, 12360462, 12407638, 12657434, 12658066, 12658246, 11659576, 12360446, 12360452]"
25262,"[12099206, 12407788, 12407748, 12360398, 13039554, 12360426, 12407840, 12658314, 12658464, 12658512]"
25264,"[11358628, 12658606, 11237196, 12407810, 12658560, 11139650, 11139524, 11141538, 11481060, 12360426]"
25313,"[12371378, 13039516, 12658404, 12658398, 11659764, 12658408, 11659604, 12407814, 12360428, 12360454]"
25314,"[11659812, 11660140, 12371268, 12407122, 12407132, 12658042, 11660084, 11660246, 12657966, 12658006]"
25318,"[12407818, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
25331,"[11360704, 11660124, 11660156, 12407132, 12407350, 12407504, 12657692, 12657762, 12657784, 12657972]"
25337,"[11659688, 12360438, 12360444, 12407790, 13038648, 13038942, 11361010, 12407390, 12407388, 11659036]"
25353,"[11360798, 11460908, 12407772, 11360768, 11407324, 11360776, 12658490, 13039498, 11659872, 11360778]"
25357,"[11407436, 12407566, 12657426, 12658126, 12371360, 12406974, 12407304, 12657390, 11461040, 12528310]"
25410,"[12407028, 12657532, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742]"
25420,"[12407606, 12658098, 11659024, 12407452, 12407454, 12407814, 12658320, 12658404, 12407780, 12657648]"
25424,"[12658574, 12658560, 12360454, 13039554, 11659058, 12657436, 12407376, 12658596, 12658602, 11659436]"
25435,"[12360440, 12407754, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742]"
25439,"[11659302, 12406874, 12406938, 12407498, 12407792, 12407494, 12407502, 11481086, 11659300, 12407850]"
25454,"[13038966, 13038978, 13039556, 13038974, 13038968, 13039822, 12658182, 12406932, 12407830, 13039808]"
25467,"[13039904, 13039900, 13039906, 12407234, 13039902, 13039908, 14121838, 13039892, 12406892, 13039894]"
25480,"[11659688, 13039540, 13202644, 13202662, 13202664, 14110862, 14110866, 14110868, 13202658, 13202646]"
25488,"[11659342, 12407214, 12657628, 12658120, 13039100, 12657638, 11659146, 12657532, 12657614, 11659064]"
25489,"[12407040, 12658104, 12371250, 12658102, 12658330, 12657732, 12406906, 12407398, 12406868, 12657692]"
25490,"[11659940, 12658502, 11659566, 12658554, 12658608, 12657360, 12658334, 12371244, 12657718, 11714682]"
25497,"[13039518, 13039516, 13039846, 12658016, 11658996, 12658524, 11659554, 12371378, 12407830, 11659860]"
25504,"[11460978, 11659716, 11659804, 11659860, 12360438, 12360444, 12371374, 12371378, 12407728, 12407824]"
25510,"[11659562, 11659666, 12322658, 12658428, 12658430, 11659728, 11659840, 11659568, 11659566, 11659764]"
25536,"[11361044, 11407194, 11603796, 11659020, 11481090, 12658184, 11603798, 11407102, 11603792, 11660002]"
25538,"[11659538, 12658220, 11659626, 12658386, 12406946, 12360422, 12407656, 12658228, 12658236, 12658238]"
25547,"[11360894, 11407422, 11407476, 11461008, 11461108, 11659024, 11659346, 11714428, 11714682, 11714714]"
25575,"[11659116, 12437356, 12406886, 11659918, 12406890, 12407624, 12371386, 12407236, 12407452, 12657774]"
25580,"[11407224, 11659326, 11659148, 11659328, 12658118, 11360824, 11407222, 11407226, 11360912, 11659002]"
25583,"[13038868, 13039080, 13038864, 13039084, 13038866, 13039092, 13039076, 11659972, 12407386, 12407400]"
25605,"[13038826, 13038822, 13038818, 13038824, 13038816, 12658512, 12407154, 12407730, 12371378, 11659624]"
25609,"[11659626, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
25613,"[11658946, 11659548, 11659148, 11659332, 11659334, 11460954, 11659552, 11659616, 11659626, 11659624]"
25629,"[13038940, 13038934, 13038938, 13038926, 13038932, 13038942, 11461012, 12371324, 13038930, 13039506]"
25650,"[11659696, 11659834, 11660128, 11660232, 12407166, 12407946, 12658246, 12658252, 12658254, 12658476]"
25654,"[11659146, 11659058, 11659306, 12371298, 11659244, 11658994, 12407228, 12407386, 12658512, 12407154]"
25656,"[11659168, 12407198, 12407456, 12657604, 12657644, 12657796, 12658084, 12658566, 12658602, 11659402]"
25679,"[11659006, 11659126, 11714300, 12407014, 12407386, 12407508, 13038830, 13039928, 11659220, 12371316]"
25690,"[11407374, 11659872, 12371378, 12658612, 13038702, 11660064, 12371386, 12658604, 11659936, 12371314]"
25694,"[11237144, 11659158, 11660054, 12406874, 13038648, 11148922, 11659272, 11407162, 11659312, 11361010]"
25695,"[13039532, 13039742, 13039826, 12407770, 13039548, 13039720, 13039664, 13039534, 11360730, 12658242]"
25710,"[12371376, 12406950, 12371370, 12407394, 12407384, 12407440, 12407730, 12407504, 12322664, 12371368]"
25733,"[11461026, 12658580, 11659248, 12657366, 11460792, 11481006, 12658584, 11461030, 11659222, 12407354]"
25753,"[11659554, 11659626, 13039846, 11659602, 11659546, 11659732, 11714570, 12407762, 12658348, 11658998]"
25767,"[11659146, 11659306, 12407390, 12657448, 12658620, 14121822, 12657736, 14121824, 14121848, 11407172]"
25784,"[12658054, 12657900, 12658046, 11660140, 12657894, 11660092, 11660122, 11660150, 11714458, 11714694]"
25809,"[12407650, 12407648, 12407742, 11659626, 11659248, 12322662, 12360418, 12407676, 12322658, 12658490]"
25823,"[11145748, 11659332, 12407408, 13038648, 11145626, 11659024, 11659236, 12657804, 11407162, 11659312]"
25845,"[13038968, 13038978, 13038966, 13038974, 12407734, 11659954, 12658182, 13039556, 13039822, 12658512]"
25846,"[12407760, 12407840, 12658314, 12658334, 13039690, 13039706, 12099206, 12360426, 12360404, 12407694]"
